PassengerId,Survived,Name,Age,SibSp,Parch,Ticket,Fare,Sex_male,Embarked_Q,Embarked_S,Pclass_ord,Age_scaled,Fare_scaled,FamilySize,Fare_per_person,Age_x_Pclass,Fare_log,AgeGroup
453,0,"Foreman, Mr. Benjamin Laventall",30.0,0,0,113051,27.75,True,False,False,3,0.028080318802305784,-0.08968408411123653,1,27.75,30.0,3.3586377672433594,Adult
454,1,"Goldenberg, Mr. Samuel L",49.0,1,0,17453,89.1042,True,False,False,3,1.5109007018821738,1.145663540471827,2,44.5521,49.0,4.500966778400217,Middle
455,0,"Peduzzi, Mr. Joseph",29.69911764705882,0,0,A/5 2817,8.05,True,False,True,1,0.004598503757557758,-0.4863374216869257,1,8.05,89.09735294117647,2.2027647577118348,Adult
456,1,"Jalsevac, Mr. Ivan",29.0,0,0,349240,7.8958,True,False,False,1,-0.049962859254529375,-0.4894421904510968,1,7.8958,87.0,2.1855792552411137,Adult
457,0,"Millet, Mr. Francis Davis",65.0,0,0,13509,26.55,True,False,True,3,2.7595915507915363,-0.11384570873513637,1,26.55,65.0,3.3160025355989236,Senior
458,1,"Kenyon, Mrs. Frederick R (Marion)",29.69911764705882,1,0,17464,51.8625,False,False,True,3,0.004598503757557758,0.395813560675251,2,25.93125,29.69911764705882,3.967694202798607,Adult
459,1,"Toomey, Miss. Ellen",50.0,0,0,F.C.C. 13531,10.5,False,False,True,2,1.588943879939009,-0.43700743807979686,1,10.5,100.0,2.4423470353692043,Middle
460,0,"O'Connor, Mr. Maurice",29.69911764705882,0,0,371060,7.75,True,True,False,1,0.004598503757557758,-0.49237782784290063,1,7.75,89.09735294117647,2.169053700369523,Adult
461,1,"Anderson, Mr. Harry",48.0,0,0,19952,26.55,True,False,True,3,1.4328575238253387,-0.11384570873513637,1,26.55,48.0,3.3160025355989236,Middle
462,0,"Morley, Mr. William",34.0,0,0,364506,8.05,True,False,True,1,0.34025303102964644,-0.4863374216869257,1,8.05,102.0,2.2027647577118348,Adult
463,0,"Gee, Mr. Arthur H",47.0,0,0,111320,38.5,True,False,True,3,1.3548143457685036,0.12676380314453292,1,38.5,47.0,3.676300671907076,Middle
464,0,"Milling, Mr. Jacob Christian",48.0,0,0,234360,13.0,True,False,True,2,1.4328575238253387,-0.3866707201133388,1,13.0,96.0,2.6390573296152584,Middle
465,0,"Maisner, Mr. Simon",29.69911764705882,0,0,A/S 2816,8.05,True,False,True,1,0.004598503757557758,-0.4863374216869257,1,8.05,89.09735294117647,2.2027647577118348,Adult
466,0,"Goncalves, Mr. Manuel Estanslas",38.0,0,0,SOTON/O.Q. 3101306,7.05,True,False,True,1,0.6524257432569871,-0.5064721088735089,1,7.05,114.0,2.0856720914304723,Adult
467,0,"Campbell, Mr. William",29.69911764705882,0,0,239853,0.0,True,False,True,2,0.004598503757557758,-0.6484216535389205,1,0.0,59.39823529411764,0.0,Adult
468,0,"Smart, Mr. John Montgomery",56.0,0,0,113792,26.55,True,False,True,3,2.05720294828002,-0.11384570873513637,1,26.55,56.0,3.3160025355989236,Middle
469,0,"Scanlan, Mr. James",29.69911764705882,0,0,36209,7.725,True,True,False,1,0.004598503757557758,-0.4928811950225652,1,7.725,89.09735294117647,2.1661924680884908,Adult
470,1,"Baclini, Miss. Helene Barbara",0.75,2,1,2666,19.2583,False,False,False,1,-2.254682639360123,-0.26066180729354516,4,4.814575,2.25,3.0085645861193133,Child
471,0,"Keefe, Mr. Arthur",29.69911764705882,0,0,323592,7.25,True,False,True,1,0.004598503757557758,-0.5024451714361923,1,7.25,89.09735294117647,2.1102132003465894,Adult
472,0,"Cacic, Mr. Luka",38.0,0,0,315089,8.6625,True,False,True,1,0.6524257432569871,-0.47400492578514347,1,8.6625,114.0,2.2682524139135403,Adult
473,1,"West, Mrs. Edwy Arthur (Ada Mary Worth)",33.0,1,2,C.A. 34651,27.75,False,False,True,2,0.2622098529728113,-0.08968408411123653,4,6.9375,66.0,3.3586377672433594,Adult
474,1,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",23.0,0,0,SC/AH Basle 541,13.7917,False,False,False,2,-0.5182219275955403,-0.3707300882677209,1,13.7917,46.0,2.694066212646058,Adult
475,0,"Strandberg, Miss. Ida Sofia",22.0,0,0,7553,9.8375,False,False,True,1,-0.5962651056523756,-0.45034666834090825,1,9.8375,66.0,2.3830123421066602,Adult
476,0,"Clifford, Mr. George Quincy",29.69911764705882,0,0,110465,52.0,True,False,True,3,0.004598503757557758,0.39858208016340624,1,52.0,29.69911764705882,3.970291913552122,Adult
477,0,"Renouf, Mr. Peter Henry",34.0,1,0,31027,21.0,True,False,True,2,0.34025303102964644,-0.22559322262067316,2,10.5,68.0,3.091042453358316,Adult
478,0,"Braund, Mr. Lewis Richard",29.0,1,0,3460,7.0458,True,False,True,1,-0.049962859254529375,-0.5065566745596926,2,3.5229,87.0,2.0851502161468174,Adult
479,0,"Karlsson, Mr. Nils August",22.0,0,0,350060,7.5208,True,False,True,1,-0.5962651056523756,-0.4969926981460655,1,7.5208,66.0,2.142510233146819,Adult
480,1,"Hirvonen, Miss. Hildur E",2.0,0,1,3101298,12.2875,False,False,True,1,-2.1571286667890788,-0.4010166847337793,2,6.14375,6.0,2.586823743668066,Child
481,0,"Goodwin, Master. Harold Victor",9.0,5,2,CA 2144,46.9,True,False,True,1,-1.6108264203912326,0.2958951755118318,8,5.8625,27.0,3.8691155044168695,Child
482,0,"Frost, Mr. Anthony Wood ""Archie""",29.69911764705882,0,0,239854,0.0,True,False,True,2,0.004598503757557758,-0.6484216535389205,1,0.0,59.39823529411764,0.0,Adult
483,0,"Rouse, Mr. Richard Henry",50.0,0,0,A/5 3594,8.05,True,False,True,1,1.588943879939009,-0.4863374216869257,1,8.05,150.0,2.2027647577118348,Middle
484,1,"Turkula, Mrs. (Hedwig)",63.0,0,0,4134,9.5875,False,False,True,1,2.603505194677866,-0.455380340137554,1,9.5875,189.0,2.3596740599781727,Senior
485,1,"Bishop, Mr. Dickinson H",25.0,1,0,11967,91.0792,True,False,False,3,-0.36213557148187003,1.1854295476653287,2,45.5396,25.0,4.5226490762785785,Adult
486,0,"Lefebre, Miss. Jeannie",29.69911764705882,3,1,4133,25.4667,False,False,True,1,0.004598503757557758,-0.13565761536436197,5,5.0933399999999995,89.09735294117647,3.275887339030031,Adult
487,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",35.0,1,0,19943,90.0,False,False,True,3,0.4182962090864816,1.163700193253568,2,45.0,35.0,4.51085950651685,Adult
488,0,"Kent, Mr. Edward Austin",58.0,0,0,11771,29.7,True,False,False,3,2.2132893043936903,-0.05042144409739929,1,29.7,58.0,3.4242626545931514,Middle
489,0,"Somerton, Mr. Francis William",30.0,0,0,A.5. 18509,8.05,True,False,True,1,0.028080318802305784,-0.4863374216869257,1,8.05,90.0,2.2027647577118348,Adult
490,1,"Coutts, Master. Eden Leslie ""Neville""",9.0,1,1,C.A. 37671,15.9,True,False,True,1,-1.6108264203912326,-0.32828012727224753,3,5.3,27.0,2.8273136219290276,Child
491,0,"Hagland, Mr. Konrad Mathias Reiersen",29.69911764705882,1,0,65304,19.9667,True,False,True,1,0.004598503757557758,-0.2463983948905696,2,9.98335,89.09735294117647,3.0429354648621407,Adult
492,0,"Windelov, Mr. Einar",21.0,0,0,SOTON/OQ 3101317,7.25,True,False,True,1,-0.6743082837092107,-0.5024451714361923,1,7.25,63.0,2.1102132003465894,Adult
493,0,"Molson, Mr. Harry Markland",55.0,0,0,113787,30.5,True,False,True,3,1.979159770223185,-0.034313694348132716,1,30.5,55.0,3.449987545831587,Middle
494,0,"Artagaveytia, Mr. Ramon",65.0,0,0,PC 17609,49.5042,True,False,False,3,2.7595915507915363,0.3483299278831318,1,49.5042,65.0,3.922056501139853,Senior
495,0,"Stanley, Mr. Edward Roland",21.0,0,0,A/4 45380,8.05,True,False,True,1,-0.6743082837092107,-0.4863374216869257,1,8.05,63.0,2.2027647577118348,Adult
496,0,"Yousseff, Mr. Gerious",29.69911764705882,0,0,2627,14.4583,True,False,False,1,0.004598503757557758,-0.3573083057891445,1,14.4583,89.09735294117647,2.738146075922933,Adult
497,1,"Eustis, Miss. Elizabeth Mussey",54.0,1,0,36947,78.2667,False,False,False,3,1.9011165921663498,0.9274538680872313,2,39.13335,54.0,4.37281811610993,Middle
498,0,"Shellard, Mr. Frederick William",29.69911764705882,0,0,C.A. 6212,15.1,True,False,True,1,0.004598503757557758,-0.3443878770215141,1,15.1,89.09735294117647,2.7788192719904172,Adult
499,0,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",25.0,1,2,113781,151.55,False,False,True,3,-0.36213557148187003,2.4029901895877646,4,37.8875,25.0,5.027492411162679,Adult
500,0,"Svensson, Mr. Olof",24.0,0,0,350035,7.7958,True,False,True,1,-0.44017874953870517,-0.49145565916975514,1,7.7958,72.0,2.174274334826008,Adult
501,0,"Calic, Mr. Petar",17.0,0,0,315086,8.6625,True,False,True,1,-0.9864809959365514,-0.47400492578514347,1,8.6625,51.0,2.2682524139135403,Teen
502,0,"Canavan, Miss. Mary",21.0,0,0,364846,7.75,False,True,False,1,-0.6743082837092107,-0.49237782784290063,1,7.75,63.0,2.169053700369523,Adult
503,0,"O'Sullivan, Miss. Bridget Mary",29.69911764705882,0,0,330909,7.6292,False,True,False,1,0.004598503757557758,-0.4948100980550399,1,7.6292,89.09735294117647,2.155151800914312,Adult
504,0,"Laitinen, Miss. Kristina Sofia",37.0,0,0,4135,9.5875,False,False,True,1,0.574382565200152,-0.455380340137554,1,9.5875,111.0,2.3596740599781727,Adult
505,1,"Maioni, Miss. Roberta",16.0,0,0,110152,86.5,False,False,True,3,-1.0645241739933864,1.093228788100527,1,86.5,16.0,4.471638793363569,Teen
506,0,"Penasco y Castellana, Mr. Victor de Satode",18.0,1,0,PC 17758,108.9,True,False,False,3,-0.9084378178797161,1.5442457810799908,2,54.45,18.0,4.699570861409576,Teen
507,1,"Quick, Mrs. Frederick Charles (Jane Richards)",33.0,0,2,26360,26.0,False,False,True,2,0.2622098529728113,-0.12491978668775715,3,8.666666666666666,66.0,3.295836866004329,Adult
508,1,"Bradley, Mr. George (""George Arthur Brayton"")",29.69911764705882,0,0,111427,26.55,True,False,True,3,0.004598503757557758,-0.11384570873513637,1,26.55,29.69911764705882,3.3160025355989236,Adult
509,0,"Olsen, Mr. Henry Margido",28.0,0,0,C 4001,22.525,True,False,True,1,-0.12800603731136453,-0.1948878246611338,1,22.525,84.0,3.1580636854714434,Adult
510,1,"Lang, Mr. Fang",26.0,0,0,1601,56.4958,True,False,True,1,-0.28409239342503484,0.48910360681684706,1,56.4958,78.0,4.05171190165724,Adult
511,1,"Daly, Mr. Eugene Patrick",29.0,0,0,382651,7.75,True,True,False,1,-0.049962859254529375,-0.49237782784290063,1,7.75,87.0,2.169053700369523,Adult
512,0,"Webber, Mr. James",29.69911764705882,0,0,SOTON/OQ 3101316,8.05,True,False,True,1,0.004598503757557758,-0.4863374216869257,1,8.05,89.09735294117647,2.2027647577118348,Adult
513,1,"McGough, Mr. James Robert",36.0,0,0,PC 17473,26.2875,True,False,True,3,0.49633938714331677,-0.11913106412161445,1,26.2875,36.0,3.3064287218760624,Adult
514,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",54.0,1,0,PC 17603,59.4,False,False,False,3,1.9011165921663498,0.5475787653441219,2,29.7,54.0,4.100989104940769,Middle
515,0,"Coleff, Mr. Satio",24.0,0,0,349209,7.4958,True,False,True,1,-0.44017874953870517,-0.4974960653257301,1,7.4958,72.0,2.139571923732859,Adult
516,0,"Walker, Mr. William Anderson",47.0,0,0,36967,34.0208,True,False,True,3,1.3548143457685036,0.036576512298389464,1,34.0208,47.0,3.5559421706858756,Middle
517,1,"Lemore, Mrs. (Amelia Milley)",34.0,0,0,C.A. 34260,10.5,False,False,True,2,0.34025303102964644,-0.43700743807979686,1,10.5,68.0,2.4423470353692043,Adult
518,0,"Ryan, Mr. Patrick",29.69911764705882,0,0,371110,24.15,True,True,False,1,0.004598503757557758,-0.1621689579829361,1,24.15,89.09735294117647,3.224857896545748,Adult
519,1,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",36.0,1,0,226875,26.0,False,False,True,2,0.49633938714331677,-0.12491978668775715,2,13.0,72.0,3.295836866004329,Adult
520,0,"Pavlovic, Mr. Stefo",32.0,0,0,349242,7.8958,True,False,True,1,0.1841666749159761,-0.4894421904510968,1,7.8958,96.0,2.1855792552411137,Adult
521,1,"Perreault, Miss. Anne",30.0,0,0,12749,93.5,False,False,True,3,0.028080318802305784,1.2341715984066093,1,93.5,30.0,4.548599834499697,Adult
522,0,"Vovk, Mr. Janko",22.0,0,0,349252,7.8958,True,False,True,1,-0.5962651056523756,-0.4894421904510968,1,7.8958,66.0,2.1855792552411137,Adult
523,0,"Lahoud, Mr. Sarkis",29.69911764705882,0,0,2624,7.225,True,False,False,1,0.004598503757557758,-0.5029485386158568,1,7.225,89.09735294117647,2.1071782966514356,Adult
524,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",44.0,0,1,111361,57.9792,False,False,False,3,1.1206848115979982,0.5189714017894245,2,28.9896,44.0,4.077184839375167,Middle
525,0,"Kassem, Mr. Fared",29.69911764705882,0,0,2700,7.2292,True,False,False,1,0.004598503757557758,-0.5028639729296732,1,7.2292,89.09735294117647,2.1076888046179385,Adult
526,0,"Farrell, Mr. James",40.5,0,0,367232,7.75,True,True,False,1,0.847533688399075,-0.49237782784290063,1,7.75,121.5,2.169053700369523,Middle
527,1,"Ridsdale, Miss. Lucy",50.0,0,0,W./C. 14258,10.5,False,False,True,2,1.588943879939009,-0.43700743807979686,1,10.5,100.0,2.4423470353692043,Middle
528,0,"Farthing, Mr. John",29.69911764705882,0,0,PC 17483,221.7792,True,False,True,3,0.004598503757557758,3.817033162951754,1,221.7792,29.69911764705882,5.406181146423973,Adult
529,0,"Salonen, Mr. Johan Werner",39.0,0,0,3101296,7.925,True,False,True,1,0.7304689213138222,-0.4888542575852486,1,7.925,117.0,2.188856327665703,Adult
530,0,"Hocking, Mr. Richard George",23.0,2,1,29104,11.5,True,False,True,2,-0.5182219275955403,-0.41687275089321363,4,2.875,46.0,2.5257286443082556,Adult
531,1,"Quick, Miss. Phyllis May",2.0,1,1,26360,26.0,False,False,True,2,-2.1571286667890788,-0.12491978668775715,3,8.666666666666666,4.0,3.295836866004329,Child
532,0,"Toufik, Mr. Nakli",29.69911764705882,0,0,2641,7.2292,True,False,False,1,0.004598503757557758,-0.5028639729296732,1,7.2292,89.09735294117647,2.1076888046179385,Adult
533,0,"Elias, Mr. Joseph Jr",17.0,1,1,2690,7.2292,True,False,False,1,-0.9864809959365514,-0.5028639729296732,3,2.409733333333333,51.0,2.1076888046179385,Teen
534,1,"Peter, Mrs. Catherine (Catherine Rizk)",29.69911764705882,0,2,2668,22.3583,False,False,False,1,0.004598503757557758,-0.19824427701513722,3,7.452766666666666,89.09735294117647,3.1509523813392697,Adult
535,0,"Cacic, Miss. Marija",30.0,0,0,315084,8.6625,False,False,True,1,0.028080318802305784,-0.47400492578514347,1,8.6625,90.0,2.2682524139135403,Adult
536,1,"Hart, Miss. Eva Miriam",7.0,0,2,F.C.C. 13529,26.25,False,False,True,2,-1.7669127765049029,-0.11988611489111134,3,8.75,14.0,3.305053521109253,Child
537,0,"Butt, Major. Archibald Willingham",45.0,0,0,113050,26.55,True,False,True,3,1.1987279896548333,-0.11384570873513637,1,26.55,45.0,3.3160025355989236,Middle
538,1,"LeRoy, Miss. Bertha",30.0,0,0,PC 17761,106.425,False,False,False,3,0.028080318802305784,1.4944124302931971,1,106.425,30.0,4.676792929661059,Adult
539,0,"Risien, Mr. Samuel Beard",29.69911764705882,0,0,364498,14.5,True,False,True,1,0.004598503757557758,-0.35646868933346404,1,14.5,89.09735294117647,2.740840023925201,Adult
540,1,"Frolicher, Miss. Hedwig Margaritha",22.0,0,2,13568,49.5,False,False,False,3,-0.5962651056523756,0.3482453621969482,3,16.5,22.0,3.9219733362813143,Adult
541,1,"Crosby, Miss. Harriet R",36.0,0,2,WE/P 5735,71.0,False,False,True,3,0.49633938714331677,0.7811411367084872,3,23.666666666666668,36.0,4.276666119016055,Adult
542,0,"Andersson, Miss. Ingeborg Constanzia",9.0,4,2,347082,31.275,False,False,True,1,-1.6108264203912326,-0.01870931177853076,7,4.4678571428571425,27.0,3.4742929367327062,Child
543,0,"Andersson, Miss. Sigrid Elisabeth",11.0,4,2,347082,31.275,False,False,True,1,-1.4547400642775623,-0.01870931177853076,7,4.4678571428571425,33.0,3.4742929367327062,Child
544,1,"Beane, Mr. Edward",32.0,1,0,2908,26.0,True,False,True,2,0.1841666749159761,-0.12491978668775715,2,13.0,64.0,3.295836866004329,Adult
545,0,"Douglas, Mr. Walter Donald",50.0,1,0,PC 17761,106.425,True,False,False,3,1.588943879939009,1.4944124302931971,2,53.2125,50.0,4.676792929661059,Middle
546,0,"Nicholson, Mr. Arthur Ernest",64.0,0,0,693,26.0,True,False,True,3,2.681548372734701,-0.12491978668775715,1,26.0,64.0,3.295836866004329,Senior
547,1,"Beane, Mrs. Edward (Ethel Clarke)",19.0,1,0,2908,26.0,False,False,True,2,-0.830394639822881,-0.12491978668775715,2,13.0,38.0,3.295836866004329,Adult
548,1,"Padro y Manent, Mr. Julian",29.69911764705882,0,0,SC/PARIS 2146,13.8625,True,False,False,2,0.004598503757557758,-0.3693045524149108,1,13.8625,59.39823529411764,2.6988412620169004,Adult
549,0,"Goldsmith, Mr. Frank John",33.0,1,1,363291,20.525,True,False,True,1,0.2622098529728113,-0.2351571990343002,3,6.841666666666666,99.0,3.0692150503137943,Adult
550,1,"Davies, Master. John Morgan Jr",8.0,1,1,C.A. 33112,36.75,True,False,True,2,-1.6888695984480677,0.09152810056801232,3,12.25,16.0,3.6309854756950335,Child
551,1,"Thayer, Mr. John Borland Jr",17.0,0,2,17421,110.8833,True,False,False,3,-0.9864809959365514,1.5841789061771412,3,36.9611,17.0,4.717456363787216,Teen
552,0,"Sharp, Mr. Percival James R",27.0,0,0,244358,26.0,True,False,True,2,-0.2060492153681997,-0.12491978668775715,1,26.0,54.0,3.295836866004329,Adult
553,0,"O'Brien, Mr. Timothy",29.69911764705882,0,0,330979,7.8292,True,True,False,1,0.004598503757557758,-0.49078316061772326,1,7.8292,89.09735294117647,2.17806441028492,Adult
554,1,"Leeni, Mr. Fahim (""Philip Zenni"")",22.0,0,0,2620,7.225,True,False,False,1,-0.5962651056523756,-0.5029485386158568,1,7.225,66.0,2.1071782966514356,Adult
555,1,"Ohman, Miss. Velin",22.0,0,0,347085,7.775,False,False,True,1,-0.5962651056523756,-0.4918744606632361,1,7.775,66.0,2.1719067693519296,Adult
556,0,"Wright, Mr. George",62.0,0,0,113807,26.55,True,False,True,3,2.525462016621031,-0.11384570873513637,1,26.55,62.0,3.3160025355989236,Senior
557,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",48.0,1,0,11755,39.6,False,False,False,3,1.4328575238253387,0.1489119590497745,2,19.8,48.0,3.703768066607687,Middle
558,0,"Robbins, Mr. Victor",29.69911764705882,0,0,PC 17757,227.525,True,False,False,3,0.004598503757557758,3.9327230485884233,1,227.525,29.69911764705882,5.4316456135398825,Adult
559,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",39.0,1,1,110413,79.65,False,False,True,3,0.7304689213138222,0.955306180872432,3,26.55,39.0,4.390118804571218,Adult
560,1,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",36.0,1,0,345572,17.4,False,False,True,1,0.49633938714331677,-0.29807809649237277,2,8.7,108.0,2.91235066461494,Adult
561,0,"Morrow, Mr. Thomas Rowan",29.69911764705882,0,0,372622,7.75,True,True,False,1,0.004598503757557758,-0.49237782784290063,1,7.75,89.09735294117647,2.169053700369523,Adult
562,0,"Sivic, Mr. Husein",40.0,0,0,349251,7.8958,True,False,True,1,0.8085120993706574,-0.4894421904510968,1,7.8958,120.0,2.1855792552411137,Adult
563,0,"Norman, Mr. Robert Douglas",28.0,0,0,218629,13.5,True,False,True,2,-0.12800603731136453,-0.3766033765200472,1,13.5,56.0,2.6741486494265287,Adult
564,0,"Simmons, Mr. John",29.69911764705882,0,0,SOTON/OQ 392082,8.05,True,False,True,1,0.004598503757557758,-0.4863374216869257,1,8.05,89.09735294117647,2.2027647577118348,Adult
565,0,"Meanwell, Miss. (Marion Ogden)",29.69911764705882,0,0,SOTON/O.Q. 392087,8.05,False,False,True,1,0.004598503757557758,-0.4863374216869257,1,8.05,89.09735294117647,2.2027647577118348,Adult
566,0,"Davies, Mr. Alfred J",24.0,2,0,A/4 48871,24.15,True,False,True,1,-0.44017874953870517,-0.1621689579829361,3,8.049999999999999,72.0,3.224857896545748,Adult
567,0,"Stoytcheff, Mr. Ilia",19.0,0,0,349205,7.8958,True,False,True,1,-0.830394639822881,-0.4894421904510968,1,7.8958,57.0,2.1855792552411137,Adult
568,0,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",29.0,0,4,349909,21.075,False,False,True,1,-0.049962859254529375,-0.22408312108167944,5,4.215,87.0,3.0944457464900235,Adult
569,0,"Doharr, Mr. Tannous",29.69911764705882,0,0,2686,7.2292,True,False,False,1,0.004598503757557758,-0.5028639729296732,1,7.2292,89.09735294117647,2.1076888046179385,Adult
570,1,"Jonsson, Mr. Carl",32.0,0,0,350417,7.8542,True,False,True,1,0.1841666749159761,-0.4902797934380587,1,7.8542,96.0,2.180891922715322,Adult
571,1,"Harris, Mr. George",62.0,0,0,S.W./PP 752,10.5,True,False,True,2,2.525462016621031,-0.43700743807979686,1,10.5,124.0,2.4423470353692043,Senior
572,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",53.0,2,0,11769,51.4792,False,False,True,3,1.8230734141095146,0.38809593507663365,3,17.15973333333333,53.0,3.960416900617205,Middle
573,1,"Flynn, Mr. John Irwin (""Irving"")",36.0,0,0,PC 17474,26.3875,True,False,True,3,0.49633938714331677,-0.11711759540295616,1,26.3875,36.0,3.3100867049215847,Adult
574,1,"Kelly, Miss. Mary",29.69911764705882,0,0,14312,7.75,False,True,False,1,0.004598503757557758,-0.49237782784290063,1,7.75,89.09735294117647,2.169053700369523,Adult
575,0,"Rush, Mr. Alfred George John",16.0,0,0,A/4. 20589,8.05,True,False,True,1,-1.0645241739933864,-0.4863374216869257,1,8.05,48.0,2.2027647577118348,Teen
576,0,"Patchett, Mr. George",19.0,0,0,358585,14.5,True,False,True,1,-0.830394639822881,-0.35646868933346404,1,14.5,57.0,2.740840023925201,Adult
577,1,"Garside, Miss. Ethel",34.0,0,0,243880,13.0,False,False,True,2,0.34025303102964644,-0.3866707201133388,1,13.0,68.0,2.6390573296152584,Adult
578,1,"Silvey, Mrs. William Baird (Alice Munger)",39.0,1,0,13507,55.9,False,False,True,3,0.7304689213138222,0.4771073601910807,2,27.95,39.0,4.041295341132285,Adult
579,0,"Caram, Mrs. Joseph (Maria Elias)",29.69911764705882,1,0,2689,14.4583,False,False,False,1,0.004598503757557758,-0.3573083057891445,2,7.22915,89.09735294117647,2.738146075922933,Adult
580,1,"Jussila, Mr. Eiriik",32.0,0,0,STON/O 2. 3101286,7.925,True,False,True,1,0.1841666749159761,-0.4888542575852486,1,7.925,96.0,2.188856327665703,Adult
581,1,"Christy, Miss. Julie Rachel",25.0,1,1,237789,30.0,False,False,True,2,-0.36213557148187003,-0.04438103794142432,3,10.0,50.0,3.4339872044851463,Adult
582,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",39.0,1,1,17421,110.8833,False,False,False,3,0.7304689213138222,1.5841789061771412,3,36.9611,39.0,4.717456363787216,Adult
583,0,"Downton, Mr. William James",54.0,0,0,28403,26.0,True,False,True,2,1.9011165921663498,-0.12491978668775715,1,26.0,108.0,3.295836866004329,Middle
584,0,"Ross, Mr. John Hugo",36.0,0,0,13049,40.125,True,False,False,3,0.49633938714331677,0.15948266982273065,1,40.125,36.0,3.716616209085536,Adult
585,0,"Paulner, Mr. Uscher",29.69911764705882,0,0,3411,8.7125,True,False,False,1,0.004598503757557758,-0.47299819142581434,1,8.7125,89.09735294117647,2.2734137156937657,Adult
586,1,"Taussig, Miss. Ruth",18.0,0,2,110413,79.65,False,False,True,3,-0.9084378178797161,0.955306180872432,3,26.55,18.0,4.390118804571218,Teen
587,0,"Jarvis, Mr. John Denzil",47.0,0,0,237565,15.0,True,False,True,2,1.3548143457685036,-0.3464013457401724,1,15.0,94.0,2.772588722239781,Middle
588,1,"Frolicher-Stehli, Mr. Maxmillian",60.0,1,1,13567,79.2,True,False,False,3,2.3693756605073606,0.9462455716384695,3,26.400000000000002,60.0,4.384523514872469,Middle
589,0,"Gilinski, Mr. Eliezer",22.0,0,0,14973,8.05,True,False,True,1,-0.5962651056523756,-0.4863374216869257,1,8.05,66.0,2.2027647577118348,Adult
590,0,"Murdlin, Mr. Joseph",29.69911764705882,0,0,A./5. 3235,8.05,True,False,True,1,0.004598503757557758,-0.4863374216869257,1,8.05,89.09735294117647,2.2027647577118348,Adult
591,0,"Rintamaki, Mr. Matti",35.0,0,0,STON/O 2. 3101273,7.125,True,False,True,1,0.4182962090864816,-0.5049620073345151,1,7.125,105.0,2.094945728215801,Adult
592,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",52.0,1,0,36947,78.2667,False,False,False,3,1.7450302360526793,0.9274538680872313,2,39.13335,52.0,4.37281811610993,Middle
593,0,"Elsbury, Mr. William James",47.0,0,0,A/5 3902,7.25,True,False,True,1,1.3548143457685036,-0.5024451714361923,1,7.25,141.0,2.1102132003465894,Middle
594,0,"Bourke, Miss. Mary",29.69911764705882,0,2,364848,7.75,False,True,False,1,0.004598503757557758,-0.49237782784290063,3,2.5833333333333335,89.09735294117647,2.169053700369523,Adult
595,0,"Chapman, Mr. John Henry",37.0,1,0,SC/AH 29037,26.0,True,False,True,2,0.574382565200152,-0.12491978668775715,2,13.0,74.0,3.295836866004329,Adult
596,0,"Van Impe, Mr. Jean Baptiste",36.0,1,1,345773,24.15,True,False,True,1,0.49633938714331677,-0.1621689579829361,3,8.049999999999999,108.0,3.224857896545748,Adult
597,1,"Leitch, Miss. Jessie Wills",29.69911764705882,0,0,248727,33.0,False,False,True,2,0.004598503757557758,0.016023023618325298,1,33.0,59.39823529411764,3.5263605246161616,Adult
598,0,"Johnson, Mr. Alfred",49.0,0,0,LINE,0.0,True,False,True,1,1.5109007018821738,-0.6484216535389205,1,0.0,147.0,0.0,Middle
599,0,"Boulos, Mr. Hanna",29.69911764705882,0,0,2664,7.225,True,False,False,1,0.004598503757557758,-0.5029485386158568,1,7.225,89.09735294117647,2.1071782966514356,Adult
600,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",49.0,1,0,PC 17485,56.9292,True,False,False,3,1.5109007018821738,0.49782998024351216,2,28.4646,49.0,4.0592215752427645,Middle
601,1,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",24.0,2,1,243847,27.0,False,False,True,2,-0.44017874953870517,-0.10478509950117394,4,6.75,48.0,3.332204510175204,Adult
602,0,"Slabenoff, Mr. Petco",29.69911764705882,0,0,349214,7.8958,True,False,True,1,0.004598503757557758,-0.4894421904510968,1,7.8958,89.09735294117647,2.1855792552411137,Adult
603,0,"Harrington, Mr. Charles H",29.69911764705882,0,0,113796,42.4,True,False,True,3,0.004598503757557758,0.2052890831722074,1,42.4,29.69911764705882,3.770459441106359,Adult
604,0,"Torber, Mr. Ernst William",44.0,0,0,364511,8.05,True,False,True,1,1.1206848115979982,-0.4863374216869257,1,8.05,132.0,2.2027647577118348,Middle
